id,Machine failure
136623,0.005138730565190567
136624,0.04563719711452627
136625,0.007247161575002541
136626,0.004549871934482254
136627,0.08711146349974243
136628,0.03998411494593011
136629,0.006509741165544457
136630,0.004180771131106152
136631,0.017626565504181645
136632,0.015199324236783957
136633,0.026881725759834774
136634,0.012604443111340954
136635,0.04419823053645312
136636,0.056052911359279214
136637,0.014168867631153343
136638,0.9996131497891856
136639,0.15507854463084486
136640,0.17725062727908808
136641,0.00894708846938958
136642,0.009953956570926565
136643,0.4985875801444002
136644,0.004226482835836307
136645,0.003361727446059424
136646,0.006795745975623844
136647,0.016870322669492042
136648,0.25964243828198774
136649,0.01090187564338062
136650,0.021866515737530626
136651,0.003954420158787257
136652,0.9997526341104169
136653,0.009827564072373337
136654,0.004815217459148736
136655,0.015574187556966367
136656,0.013027671328006725
136657,0.01593848113191053
136658,0.00514948048920436
136659,0.010910234666497171
136660,0.01994778971739345
136661,0.02547775168757407
136662,0.03638741054783449
136663,0.00816760508776645
136664,0.14346427782835613
136665,0.010892653644514779
136666,0.003290373745318283
136667,0.2435594409193898
136668,0.009369171001985671
136669,0.034035275792888134
136670,0.016807374388224834
136671,0.0057873582750861815
136672,0.05215577814320851
136673,0.05139255472781362
136674,0.006040509501119483
136675,0.012687869937719438
136676,0.05645621895648283
136677,0.02576074899451324
136678,0.007592596975276364
136679,0.007961541418899475
136680,0.023993870220845873
136681,0.006153850452224004
136682,0.005028032920832908
136683,0.004489707972078105
136684,0.07600287289123858
136685,0.09003187985891767
136686,0.010382163121442954
136687,0.016008668429178693
136688,0.017863895405033366
136689,0.02054996837199184
136690,0.28350747338270177
136691,0.15781402184306756
136692,0.02428877100326581
136693,0.006465496460718106
136694,0.00901513459033015
136695,0.004509921942914646
136696,0.014397096465522893
136697,0.00559033219536692
136698,0.0534790688349745
136699,0.014678361392451164
136700,0.26409686053603304
136701,0.009326741265319774
136702,0.007916943802346327
136703,0.09270110506380128
136704,0.005657119440060376
136705,0.0019170358395016308
136706,0.004249404557791786
136707,0.02533439683763134
136708,0.02482724150015509
136709,0.017217759401083443
136710,0.007686261950432317
136711,0.004808014851810826
136712,0.007908109060544009
136713,0.03653436832040851
136714,0.034979239491996134
136715,0.01985250914386938
136716,0.020367644593923834
136717,0.08236687465929925
136718,0.12983886110336115
136719,0.05577122661608252
136720,0.009619289892893852
136721,0.009672952518292359
136722,0.006934492120946009
136723,0.1576188751855094
136724,0.009568364889344498
136725,0.004923959539413645
136726,0.005178954908167214
136727,0.04403647919492773
136728,0.006394650837490256
136729,0.009113495363325765
136730,0.009987024765879947
136731,0.05337798422057017
136732,0.013869997899809498
136733,0.005126628781981806
136734,0.004636093026432876
136735,0.005742443230630835
136736,0.015052777537600913
136737,0.0073776903893585065
136738,0.008871276261617756
136739,0.09884020835018549
136740,0.012320422837440637
136741,0.5085373535972008
136742,0.027082449911512565
136743,0.0051375134078141095
136744,0.008165601090015628
136745,0.025713409927599726
136746,0.006716984120741861
136747,0.004079752063048749
136748,0.005878319836452521
136749,0.007546118624527973
136750,0.011803308809388272
136751,0.005782935768101036
136752,0.010243613206709029
136753,0.019449103123268467
136754,0.012658938031771668
136755,0.09320925229773297
136756,0.03544504779224409
136757,0.021078867014354512
136758,0.004577488112295324
136759,0.007162216397846888
136760,0.007084736024686001
136761,0.0058033269490800855
136762,0.028490398017321502
136763,0.0034706658197949884
136764,0.01539967941828633
136765,0.006828301048582654
136766,0.004315165690658329
136767,0.02699653280068598
136768,0.004678792943677478
136769,0.014428657055956712
136770,0.022895591235483664
136771,0.011548258074269874
136772,0.3101928916168655
136773,0.011408842229430989
136774,0.005348199337035213
136775,0.09183335761898875
136776,0.002706272343740276
136777,0.008123618628455382
136778,0.005880979971071416
136779,0.007956625448832596
136780,0.07587399904350553
136781,0.024329384164625344
136782,0.003502392606393709
136783,0.004649209279556719
136784,0.005080161134751623
136785,0.010860498244641052
136786,0.006520544241123351
136787,0.019135354697232113
136788,0.02522774478330026
136789,0.005352215574689672
136790,0.006652939467231306
136791,0.0049736875935125074
136792,0.014514132033943567
136793,0.014027387086198226
136794,0.1091961139342656
136795,0.009020332933613727
136796,0.00999266155154578
136797,0.005159511696272832
136798,0.11190264461993993
136799,0.00571127392322357
136800,0.018436266564366498
136801,0.00474428741960515
136802,0.010852683627193733
136803,0.004972509217819481
136804,0.007156543464818798
136805,0.02266030977686708
136806,0.005506440734875683
136807,0.028796611761483498
136808,0.003675134029328328
136809,0.0073617280085852
136810,0.008327137092295153
136811,0.01952763399670593
136812,0.0054595608838377396
136813,0.15671615730073057
136814,0.0101547370016534
136815,0.005259174191860162
136816,0.08207139508783175
136817,0.005211682088625899
136818,0.00992483542811371
136819,0.0058799243743505565
136820,0.003947447161853651
136821,0.010918409831936
136822,0.022642008765039252
136823,0.009467425266388775
136824,0.006961186438466855
136825,0.02884555681670573
136826,0.9998598762697348
136827,0.009332188701265672
136828,0.005466840115121983
136829,0.01310245319843687
136830,0.0060204415392263715
136831,0.0037494535367292156
136832,0.009555102429798337
136833,0.011099771471635905
136834,0.997821647367251
136835,0.07047609717117939
136836,0.010248822616535038
136837,0.0054985485962869545
136838,0.007551392141061609
136839,0.01249815101840904
136840,0.03522752181489154
136841,0.025326076324930717
136842,0.005183801627008148
136843,0.0035920009840867944
136844,0.005642376937525851
136845,0.01636599672736704
136846,0.06226384028227934
136847,0.003797655219300164
136848,0.004341023896128681
136849,0.003991546688490069
136850,0.0072214261501986725
136851,0.005564038732768701
136852,0.01401728606482668
136853,0.02086842085719097
136854,0.01946882342675344
136855,0.006131418771425223
136856,0.33242555582022537
136857,0.021198061710427454
136858,0.004827324825821641
136859,0.01638322994828134
136860,0.005565940378453861
136861,0.006660693130673079
136862,0.017301242472029764
136863,0.005562825088298466
136864,0.00969945841811031
136865,0.007354716035279014
136866,0.011858394452163253
136867,0.016904758195276096
136868,0.007845835046680774
136869,0.011972158746731966
136870,0.00479929665972503
136871,0.006766469973968431
136872,0.004098227476282488
136873,0.006065528712117335
136874,0.005555893081446819
136875,0.004299935898328855
136876,0.0036918834679314397
136877,0.05952478317979839
136878,0.007092618631912285
136879,0.010337333549299244
136880,0.022133260097604128
136881,0.03455372887164837
136882,0.005924508669302796
136883,0.006679392783850267
136884,0.005936883574304459
136885,0.15645635746731287
136886,0.005291191095170561
136887,0.004041379188249643
136888,0.013407105295552108
136889,0.005914386997931948
136890,0.3551472203076218
136891,0.005221494195516962
136892,0.007868295844488695
136893,0.014569944595566852
136894,0.008225741272519713
136895,0.03497751368887917
136896,0.0053702113569342414
136897,0.010610958776261156
136898,0.012047533655077963
136899,0.003915297837087371
136900,0.004518657050340653
136901,0.0046086234570126275
136902,0.019105342170776335
136903,0.006851598802164718
136904,0.007903659198391637
136905,0.007997820126905572
136906,0.00546406056184468
136907,0.01106336947436073
136908,0.0038300702716495922
136909,0.006029372751717236
136910,0.0244933715326787
136911,0.013193111113469548
136912,0.1609050714372685
136913,0.030448208805949256
136914,0.006067864982697262
136915,0.02171401383507598
136916,0.0024278388136982306
136917,0.00953106276580246
136918,0.003601374911724518
136919,0.007019469896316945
136920,0.008729185087233483
136921,0.01291229451493248
136922,0.004534126733973055
136923,0.016663072047367097
136924,0.006857924095333248
136925,0.007029658323174871
136926,0.005486127621198963
136927,0.003794702078313407
136928,0.005324298746561643
136929,0.4492060070589446
136930,0.02579196807329954
136931,0.019186995394353625
136932,0.010782056790655994
136933,0.018909269811628996
136934,0.022600234611811418
136935,0.0039020357650812296
136936,0.006771158372622812
136937,0.005044876210036497
136938,0.006131563544141997
136939,0.005646407025009384
136940,0.07778607746957436
136941,0.2992881246154988
136942,0.008298448030232322
136943,0.009643020712272469
136944,0.5007597765981794
136945,0.012762341782910512
136946,0.004954477085781236
136947,0.006415131921329772
136948,0.021174883049952433
136949,0.021171084449380182
136950,0.0047337426807985
136951,0.016647333394483016
136952,0.007525174916208271
136953,0.30059903886444245
136954,0.006422800523319246
136955,0.007520040415290359
136956,0.008089481967812768
136957,0.0051154399614305995
136958,0.009473608107608588
136959,0.006669788958991186
136960,0.9997525604580224
136961,0.009712680592846874
136962,0.007312085459130238
136963,0.2010503447134448
136964,0.023030112383734713
136965,0.019634389761369983
136966,0.04700833715528576
136967,0.0032679047675402456
136968,0.10461769259218229
136969,0.006395787734477926
136970,0.005989591025104742
136971,0.00831599064825978
136972,0.013453912220670789
136973,0.05863982166436248
136974,0.005770810476915324
136975,0.02257665894199338
136976,0.004780381345634594
136977,0.030745845122383892
136978,0.0052199530111447946
136979,0.004512003528654282
136980,0.02940502824849873
136981,0.005774410354093717
136982,0.004838336628411163
136983,0.1056212946663126
136984,0.010378648633422105
136985,0.019891520232648743
136986,0.003370442377047734
136987,0.008564786651878743
136988,0.41938571477215253
136989,0.009784092066335301
136990,0.004191847973119747
136991,0.00525764516025314
136992,0.009889848857230321
136993,0.009310521492432656
136994,0.0069479638402932115
136995,0.18896740315889654
136996,0.10903110509333173
136997,0.011602876551991617
136998,0.01663267915818512
136999,0.021868816400207935
137000,0.039263045324894906
137001,0.00990754415003531
137002,0.014151634018949961
137003,0.006761918084029526
137004,0.19401682251582894
137005,0.9995726000971973
137006,0.007733756595468594
137007,0.004617555084009169
137008,0.010037300234524102
137009,0.24907200843728527
137010,0.014184473172232207
137011,0.004784813046914061
137012,0.3789822921663837
137013,0.005804429310628318
137014,0.00875240966421375
137015,0.01901708693480623
137016,0.0238411828406675
137017,0.004406339882848254
137018,0.010741694436708056
137019,0.00658929135100572
137020,0.054773251082097206
137021,0.12584153968649608
137022,0.004190650286678089
137023,0.006630494865962735
137024,0.003560841059216635
137025,0.007192923057223578
137026,0.22116522344285433
137027,0.0051848398825539085
137028,0.006763260366272137
137029,0.009275331948663298
137030,0.12674213878329937
137031,0.018020909677774987
137032,0.02434156238950159
137033,0.011984826917242845
137034,0.017688081169926803
137035,0.1556462820718479
137036,0.004158670426553108
137037,0.9994306426564117
137038,0.008817996686239563
137039,0.008458975550802713
137040,0.0057414224581295225
137041,0.013875637238870642
137042,0.010726949948285708
137043,0.0080457002016595
137044,0.005681517139557516
137045,0.0147113103586344
137046,0.006565508377569463
137047,0.005248922729321446
137048,0.01827050741372498
137049,0.01428681294137987
137050,0.008352835878283326
137051,0.0048139005879688085
137052,0.0186305887497111
137053,0.003482510953986413
137054,0.003507954781011093
137055,0.006715923511978699
137056,0.007609377457425722
137057,0.007838877429240436
137058,0.005696289326813111
137059,0.0305817368242881
137060,0.00715910662519127
137061,0.007502752152654633
137062,0.006894468465328352
137063,0.008377623738721396
137064,0.007314192655357603
137065,0.06344169956114135
137066,0.09491260365537647
137067,0.004992438491522254
137068,0.003491334790642533
137069,0.06987064558647825
137070,0.009681294455747622
137071,0.018009053597973862
137072,0.005890444951087746
137073,0.007846596622240014
137074,0.015920467542766405
137075,0.008112506858671688
137076,0.0076763274151766155
137077,0.003144006483560475
137078,0.005116135705786581
137079,0.008954553333319886
137080,0.006767683636773822
137081,0.004770957112155454
137082,0.007396360079268351
137083,0.010568445492817718
137084,0.0066473090743917
137085,0.02609601165710367
137086,0.025128676796607022
137087,0.007810883043586347
137088,0.012778093485150434
137089,0.009090743431794635
137090,0.0068264289850846925
137091,0.005577904329879911
137092,0.10515206516500772
137093,0.024926395106303005
137094,0.029399042945290093
137095,0.0047311205931281014
137096,0.005486308143534874
137097,0.06872462937306077
137098,0.013948887167981554
137099,0.006064820125751791
137100,0.013021386800855291
137101,0.007364772174494799
137102,0.00423301461978201
137103,0.07621135689793311
137104,0.01463059113798577
137105,0.05821900532434358
137106,0.2720737403434486
137107,0.008104565599105589
137108,0.011657701772083825
137109,0.008529905828748092
137110,0.013090236183207985
137111,0.43287350205263375
137112,0.9958258737020729
137113,0.13068436675863693
137114,0.00722624125672459
137115,0.010340415341303998
137116,0.025884598484859966
137117,0.006384431772684968
137118,0.007180270736037118
137119,0.052694114502387694
137120,0.1347509299359753
137121,0.011116468258166472
137122,0.021677913322730863
137123,0.018717079606832096
137124,0.11012314651458055
137125,0.006402525067915432
137126,0.004209358104593737
137127,0.004386064020212784
137128,0.004602269167129981
137129,0.005421698816342357
137130,0.008444971246022106
137131,0.008188647694539447
137132,0.004674246955013699
137133,0.012112613322346016
137134,0.019018113672601877
137135,0.00890655777481798
137136,0.004558574966766776
137137,0.0034374139862463878
137138,0.004051628807929034
137139,0.005608769209325505
137140,0.038830057681253076
137141,0.014491859105780257
137142,0.015289032219486182
137143,0.005286861281639706
137144,0.005226357587067647
137145,0.0072570812294530645
137146,0.010455189983694806
137147,0.010186553698058539
137148,0.008875531631479035
137149,0.007403467307632665
137150,0.03182454813538028
137151,0.009619151741992321
137152,0.007636081709018128
137153,0.07898181877781996
137154,0.015669110428151663
137155,0.008217800783221449
137156,0.011853604645242528
137157,0.23927956361380204
137158,0.12765612749770167
137159,0.21031155374415295
137160,0.006231511415281551
137161,0.007421877194594628
137162,0.006587690788087717
137163,0.0051913937142117365
137164,0.006521460073476973
137165,0.007235919033347687
137166,0.0055042118186334615
137167,0.009139864901527859
137168,0.006030613675856413
137169,0.05613624469514135
137170,0.011793373535666292
137171,0.012152370196827906
137172,0.1409925726878329
137173,0.012041601295302974
137174,0.015254743094190722
137175,0.01475354565332915
137176,0.004371781192193369
137177,0.08790367497116058
137178,0.010870326767424552
137179,0.011367490303784098
137180,0.006591604971932746
137181,0.0035130375171313383
137182,0.01735069797646664
137183,0.007363993643868984
137184,0.07611036262287064
137185,0.016543796284682916
137186,0.0036769450385508253
137187,0.005890595214083103
137188,0.02144830276116542
137189,0.01884076825626433
137190,0.007556541630886634
137191,0.007365053885298723
137192,0.23268518107092215
137193,0.008876090209119693
137194,0.3345269239080424
137195,0.1224719044017521
137196,0.03142370872816854
137197,0.004507613446814574
137198,0.020536456875757583
137199,0.005855004689831519
137200,0.005512344299722337
137201,0.01343730582496773
137202,0.011617024055211573
137203,0.008191033623684436
137204,0.0066886346849710674
137205,0.004764783973169527
137206,0.006278601927441625
137207,0.018601070636831394
137208,0.025960901268086596
137209,0.004883628683382333
137210,0.00531618172498428
137211,0.14530798767138842
137212,0.9306494765061871
137213,0.013724092733627812
137214,0.0047103350659138754
137215,0.03592844433804819
137216,0.009893673012146019
137217,0.011591678139517054
137218,0.04381929463528137
137219,0.004917043147421782
137220,0.0046050140978866035
137221,0.011350151534938903
137222,0.011306328465157034
137223,0.005210142217087385
137224,0.00597343475597712
137225,0.01018413106748973
137226,0.002933597176699429
137227,0.04293291201323143
137228,0.05865818368118648
137229,0.011965537144238104
137230,0.005187654929918334
137231,0.006614614820357312
137232,0.006221343004692458
137233,0.007068979961931203
137234,0.015881947524072744
137235,0.005039224502667976
137236,0.006802427462738611
137237,0.0025336244615124332
137238,0.008393358291010027
137239,0.03125221699705583
137240,0.007305573997322374
137241,0.11665570825743451
137242,0.014414126192484307
137243,0.04928807499328678
137244,0.07167798169189415
137245,0.02048621138452863
137246,0.07135460055852608
137247,0.0038195640487392736
137248,0.004823298033428638
137249,0.10082076981599541
137250,0.005188091316239456
137251,0.009354230774346285
137252,0.013581672076960587
137253,0.004940795490804786
137254,0.010447597332901518
137255,0.041048369826091884
137256,0.08617185677965564
137257,0.011636422819767886
137258,0.004670540476496508
137259,0.014437033918338922
137260,0.022890808239907856
137261,0.00854268452677829
137262,0.013153206519506673
137263,0.01971316372800157
137264,0.19045656604447364
137265,0.0242317744667982
137266,0.0039348759203679156
137267,0.008759702141713016
137268,0.0084198289064865
137269,0.008228577110257389
137270,0.004198573177512318
137271,0.009361597418461914
137272,0.07582623974989816
137273,0.0016636805869817983
137274,0.0038405341606014376
137275,0.006242415565974838
137276,0.00723141987249418
137277,0.13378967478089032
137278,0.006671315107792962
137279,0.333098230167125
137280,0.010954223875658963
137281,0.007461013999467647
137282,0.004921364347151408
137283,0.00778327907425066
137284,0.003555202159620735
137285,0.005263502859970252
137286,0.023176588258371628
137287,0.014387292876788346
137288,0.049864031118792874
137289,0.01377718234976098
137290,0.004257120780652592
137291,0.0072039609674673785
137292,0.005654150209495425
137293,0.0063767386624621405
137294,0.007483951258807724
137295,0.004986075188556601
137296,0.00402068426589697
137297,0.02547629942911144
137298,0.010093937104578076
137299,0.0062685383038019815
137300,0.026065648776064727
137301,0.10840554367866728
137302,0.005653832455165575
137303,0.01564569553642632
137304,0.06039333042938145
137305,0.036184773715818935
137306,0.07038808395204399
137307,0.4688208119700985
137308,0.08878825738245168
137309,0.004630448434685479
137310,0.006474958556628646
137311,0.030426754246987257
137312,0.20616105465616288
137313,0.006541178649897619
137314,0.004830878578574115
137315,0.012508881728537346
137316,0.010373189377739005
137317,0.008236285303054135
137318,0.005668028734674794
137319,0.03704229912267372
137320,0.009561167729010202
137321,0.0054891819390205905
137322,0.006616433139862381
137323,0.02149779834392461
137324,0.05468653057070811
137325,0.03958047537135978
137326,0.007424904380147046
137327,0.012682892374076389
137328,0.005197522189984907
137329,0.01252064580552806
137330,0.0449954997972451
137331,0.04347632104833672
137332,0.06147450697721521
137333,0.033027574343648
137334,0.005247396817395915
137335,0.007471855890034069
137336,0.09062395977064122
137337,0.006160006955851958
137338,0.017409053364888984
137339,0.006856407209386093
137340,0.008968655377969606
137341,0.008775031750304628
137342,0.005764276977537812
137343,0.00491122416354093
137344,0.04950905769872046
137345,0.007487244522379756
137346,0.006620717925243972
137347,0.017849242681360882
137348,0.005011707811135453
137349,0.007082725575362671
137350,0.006208715430094363
137351,0.019578178550332906
137352,0.0039456100273688776
137353,0.012643285268340583
137354,0.009972752793791945
137355,0.004815776413936703
137356,0.007969780840941238
137357,0.004650502607643076
137358,0.015255044242313495
137359,0.005495365949214382
137360,0.006017520223795065
137361,0.00456098525369721
137362,0.009540110083643813
137363,0.004634140138972395
137364,0.05189169563604858
137365,0.0059002839232904485
137366,0.012505679894056456
137367,0.5969592295027785
137368,0.842417433261967
137369,0.0036174225347937157
137370,0.01072622681797204
137371,0.01735355213230726
137372,0.006651254506986901
137373,0.009541850415563134
137374,0.009646853309315232
137375,0.030204742968000048
137376,0.015690612673517405
137377,0.0054483488734544915
137378,0.005214319377701738
137379,0.9698893424648627
137380,0.10340246434071088
137381,0.005391766259547095
137382,0.007844050025893853
137383,0.09202221780920074
137384,0.8128889113547473
137385,0.9998507879372729
137386,0.008007911934957883
137387,0.019684162079828316
137388,0.005308650843706954
137389,0.0056388813913259336
137390,0.0778257219540773
137391,0.008422872516914265
137392,0.010230202854536161
137393,0.009228036150491599
137394,0.007289535658680258
137395,0.009383290053560858
137396,0.009026678349738665
137397,0.006975012369574648
137398,0.0034345084858014192
137399,0.5904763574903086
137400,0.006080904239097889
137401,0.006378326821822626
137402,0.13089853676676563
137403,0.02611305104815337
137404,0.031167936850091154
137405,0.013841860399133618
137406,0.006054518649415851
137407,0.009698147039851276
137408,0.009416908257903138
137409,0.01384099182410017
137410,0.005319154224141469
137411,0.005526046296846155
137412,0.006152841699761286
137413,0.026780550558895923
137414,0.007335657887216048
137415,0.004845902783822627
137416,0.00650580073635583
137417,0.33472474762100163
137418,0.010760879428979523
137419,0.06376470227185418
137420,0.018888395645428487
137421,0.004404940607556629
137422,0.0072456186462464345
137423,0.012740202602394847
137424,0.014442752755881713
137425,0.004530568560681953
137426,0.02267654204218202
137427,0.012795352804215869
137428,0.04664887745729798
137429,0.011805974746407266
137430,0.01291524504499901
137431,0.004308607252779677
137432,0.005070324162789083
137433,0.04300308336973242
137434,0.021888646986083015
137435,0.027348167170246546
137436,0.006138214774130625
137437,0.9997862530787998
137438,0.0074346843791317785
137439,0.00700157367062323
137440,0.04906004171850451
137441,0.007395209105274686
137442,0.03248780060129244
137443,0.013526758521929092
137444,0.022910163629776128
137445,0.04219056519498722
137446,0.00728432279921969
137447,0.03301874173801219
137448,0.008713071317126597
137449,0.059906792566504954
137450,0.007870434576762427
137451,0.007261915939083392
137452,0.006424493448963577
137453,0.0052343413922699405
137454,0.015261123496184725
137455,0.018243110829456916
137456,0.005332456818519894
137457,0.0036100925943836
137458,0.06344480979913525
137459,0.006641732087790314
137460,0.010336123399385373
137461,0.01117901985188388
137462,0.00573300891700184
137463,0.12678331669916404
137464,0.004176206320493269
137465,0.004991615462218909
137466,0.005876759438263581
137467,0.6164184687003645
137468,0.007108815262400942
137469,0.008092400856863162
137470,0.009383735638940818
137471,0.011880529107717608
137472,0.005137285057237703
137473,0.031234164287103634
137474,0.017396843028428012
137475,0.007775010066186767
137476,0.013927205784369045
137477,0.0714726530310723
137478,0.24331785373076084
137479,0.016057220523250402
137480,0.02766991328817318
137481,0.003971494646296606
137482,0.008959829668610165
137483,0.014922362044163789
137484,0.004465882570712605
137485,0.004173934239178482
137486,0.07757164534214939
137487,0.074648535301426
137488,0.004642528576743253
137489,0.032585246776573096
137490,0.01792541571246791
137491,0.006328852792623297
137492,0.020505530995038747
137493,0.37491429735138326
137494,0.011898635991152614
137495,0.005861827016765861
137496,0.008259366534016517
137497,0.305957241698686
137498,0.02874648560474029
137499,0.00586400130579937
137500,0.005157262047780405
137501,0.0065514118358508955
137502,0.009137237513130633
137503,0.012957110562749712
137504,0.4894604139941747
137505,0.00661606693748205
137506,0.005365333720741832
137507,0.08793575900648144
137508,0.01153487660547719
137509,0.022219698807285873
137510,0.007665938939046379
137511,0.007199551545736528
137512,0.00516559085969337
137513,0.012637842811695391
137514,0.006584127383513765
137515,0.006963175411563959
137516,0.004614511543470943
137517,0.0052792300060141295
137518,0.006144978251171924
137519,0.01998196287382779
137520,0.004951105094600613
137521,0.004907253769691776
137522,0.005319920280027146
137523,0.03958058544679524
137524,0.015303387729745882
137525,0.005664673744640217
137526,0.008218169691987407
137527,0.038543677637483204
137528,0.10616594655347407
137529,0.0720661605356953
137530,0.040256931293288924
137531,0.052843121235584684
137532,0.011542977877836575
137533,0.005518773768027747
137534,0.00847857498108811
137535,0.056787504834103116
137536,0.04401842531779627
137537,0.9998958107287191
137538,0.045104420470818724
137539,0.0031412184079532175
137540,0.3760576889913358
137541,0.00772051724334393
137542,0.007409549834602921
137543,0.009908355967476903
137544,0.004486800767234519
137545,0.005801639053619587
137546,0.007798002191942135
137547,0.004711471664665156
137548,0.007455497056747152
137549,0.00723332522390115
137550,0.005964062063994756
137551,0.00870898553329775
137552,0.005584672884108711
137553,0.0048078628910702805
137554,0.012976653780722072
137555,0.004725350351216546
137556,0.008669469754912411
137557,0.01931808353290982
137558,0.005231608140256594
137559,0.05397082411252295
137560,0.008470356657585127
137561,0.024761777944276333
137562,0.02399271802613609
137563,0.006955955034344138
137564,0.013786205588843593
137565,0.029138011506095074
137566,0.007563658191933576
137567,0.008459557278709964
137568,0.006306161918750081
137569,0.004021183175290495
137570,0.005689883716619876
137571,0.006869483800585076
137572,0.008588001129316044
137573,0.37953695794188813
137574,0.11849702281548759
137575,0.048556492455936025
137576,0.008144335366876568
137577,0.009983220332239348
137578,0.004393325889359127
137579,0.006850054364284617
137580,0.012651514928568577
137581,0.01116731321575124
137582,0.02527336039938795
137583,0.003808769377895474
137584,0.004888117849947879
137585,0.0058271988114649955
137586,0.011854507007019578
137587,0.08944069413470225
