id,SalePrice
1852,123551.31
1853,132523.16
1854,171984.19
1855,150035.03
1856,224033.5
1857,159517.69
1858,134355.47
1859,117965.125
1860,153793.1
1861,117348.13
1862,284676.8
1863,280184.4
1864,280184.4
1865,342660.06
1866,338777.44
1867,236937.53
1868,309391.7
1869,204341.94
1870,242373.4
1871,252190.94
1872,165440.22
1873,231419.88
1874,140907.86
1875,204298.14
1876,194925.47
1877,216790.4
1878,206061.44
1879,129969.59
1880,137193.86
1881,232394.81
1882,247916.27
1883,193616.94
1884,208640.42
1885,248793.34
1886,311879.9
1887,208577.42
1888,267113.56
1889,160056.66
1890,133347.44
1891,142110.83
1892,102277.95
1893,128021.08
1894,127268.016
1895,139579.56
1896,129061.16
1897,114360.05
1898,112300.81
1899,158796.53
1900,152416.83
1901,175262.19
1902,144109.66
1903,213731.0
1904,145540.17
1905,190867.9
1906,160814.25
1907,213502.9
1908,109987.5
1909,133509.84
1910,122254.84
1911,209941.2
1912,285713.8
1913,141584.77
1914,59507.445
1915,349022.62
1916,79183.875
1917,250424.36
1918,143120.5
1919,165426.19
1920,140226.0
1921,435097.25
1922,333342.22
1923,216666.94
1924,221724.94
1925,197425.7
1926,404231.12
1927,136845.77
1928,158987.84
1929,124112.2
1930,132293.69
1931,142447.69
1932,145427.94
1933,187884.36
1934,178395.11
1935,174631.53
1936,191053.75
1937,187072.25
1938,166386.78
1939,242711.56
1940,183648.27
1941,173175.25
1942,188323.56
1943,195694.16
1944,353869.3
1945,382778.3
1946,157213.16
1947,300863.66
1948,176483.17
1949,241072.88
1950,185262.22
1951,272928.06
1952,221876.83
1953,171486.6
1954,185144.2
1955,135694.22
1956,302921.2
1957,151165.19
1958,303837.62
1959,139203.23
1960,116934.484
1961,119870.14
1962,97435.74
1963,106624.734
1964,111338.445
1965,147685.36
1966,148678.73
1967,296170.44
1968,428536.25
1969,410828.88
1970,453184.7
1971,444270.5
1972,386117.75
1973,250263.84
1974,316288.5
1975,504191.84
1976,269030.8
1977,366534.12
1978,390886.06
1979,317266.25
1980,197595.94
1981,339653.7
1982,230557.02
1983,201947.69
1984,163889.28
1985,223680.78
1986,216502.03
1987,178181.28
1988,172356.78
1989,191549.17
1990,220469.28
1991,227275.38
1992,218428.7
1993,164555.12
1994,245464.28
1995,184347.9
1996,257396.19
1997,322038.72
1998,347967.03
1999,272293.0
2000,306882.88
2001,280364.8
2002,240898.38
2003,264536.38
2004,269857.0
2005,220751.84
2006,231933.34
2007,242175.69
2008,221856.28
2009,194122.75
2010,188732.23
2011,135778.45
2012,172098.53
2013,180652.81
2014,183844.56
2015,203068.31
2016,193087.67
2017,199276.92
2018,122219.41
2019,133727.94
2020,106650.16
2021,104345.78
2022,181966.4
2023,141771.98
2024,260609.36
2025,381736.5
2026,176913.42
2027,150777.31
2028,159143.39
2029,173166.25
2030,275367.2
2031,254324.25
2032,264800.1
2033,263774.03
2034,163407.8
2035,216026.48
2036,203313.53
2037,204706.75
2038,319253.12
2039,229226.0
2040,355305.88
2041,284217.38
2042,200666.9
2043,163950.6
2044,174225.34
2045,221954.17
2046,136016.03
2047,143491.03
2048,138522.53
2049,137070.6
2050,181619.44
2051,104859.91
2052,123231.67
2053,145147.62
2054,91692.63
2055,153766.64
2056,142205.16
2057,116538.79
2058,231843.78
2059,130828.57
2060,165148.08
2061,175321.6
2062,132871.12
2063,117015.15
2064,140626.06
2065,116345.97
2066,169519.0
2067,119480.2
2068,134093.6
2069,84551.86
2070,111751.74
2071,98262.64
2072,121152.42
2073,139351.38
2074,191912.4
2075,150488.47
2076,123840.72
2077,154094.16
2078,128292.17
2079,123365.85
2080,119157.83
2081,124505.87
2082,145831.55
2083,143009.31
2084,112187.22
2085,121514.266
2086,116167.25
2087,116251.31
2088,98661.64
2089,71464.56
2090,129033.81
2091,123333.72
2092,126844.86
2093,129169.74
2094,124656.44
2095,144347.53
2096,77400.92
2097,92298.3
2098,145205.92
2099,57011.555
2100,91115.69
2101,118333.875
2102,123440.01
2103,107166.78
2104,125430.516
2105,124365.38
2106,65039.945
2107,217382.6
2108,113547.67
2109,109420.86
2110,137539.56
2111,147444.34
2112,138159.67
2113,119357.59
2114,117340.63
2115,158825.3
2116,111971.52
2117,152949.0
2118,119769.36
2119,110135.78
2120,112606.44
2121,106726.0
2122,109245.66
2123,85373.44
2124,165265.81
2125,116670.69
2126,153177.56
2127,149609.69
2128,133589.31
2129,95945.31
2130,141300.84
2131,141300.9
2132,110424.16
2133,121551.516
2134,120000.97
2135,94703.234
2136,67700.016
2137,108954.45
2138,131150.38
2139,153905.44
2140,139002.6
2141,148869.05
2142,131724.36
2143,143995.14
2144,125572.43
2145,134011.44
2146,162934.36
2147,149837.19
2148,132619.05
2149,149641.31
2150,225516.1
2151,125442.516
2152,181006.84
2153,161285.25
2154,108562.55
2155,140556.88
2156,257862.28
2157,231432.81
2158,240061.94
2159,199094.83
2160,169197.11
2161,244528.75
2162,410560.78
2163,351988.56
2164,246485.78
2165,199369.56
2166,149212.44
2167,217547.16
2168,205986.03
2169,199749.47
2170,225863.31
2171,151677.45
2172,130386.836
2173,165576.38
2174,230717.84
2175,297601.03
2176,331454.94
2177,247087.22
2178,210945.4
2179,138787.94
2180,213285.05
2181,189925.81
2182,210307.25
2183,196575.14
2184,117370.22
2185,128878.445
2186,145583.64
2187,154475.31
2188,154647.19
2189,205459.25
2190,82399.11
2191,81588.945
2192,95535.21
2193,107677.79
2194,104617.89
2195,111135.11
2196,98758.59
2197,122931.36
2198,161305.5
2199,178094.62
2200,139850.5
2201,149566.31
2202,216585.88
2203,142481.8
2204,190754.61
2205,111972.09
2206,143715.0
2207,235299.22
2208,243146.94
2209,232511.75
2210,120199.97
2211,114371.56
2212,114688.87
2213,103339.53
2214,137489.69
2215,99905.3
2216,148317.9
2217,71822.94
2218,86879.23
2219,70963.0
2220,75226.64
2221,348612.8
2222,257894.22
2223,280703.12
2224,206957.56
2225,126890.45
2226,192171.5
2227,196586.33
2228,268084.44
2229,255695.5
2230,159830.19
2231,205948.66
2232,176808.12
2233,178456.42
2234,235639.72
2235,215789.36
2236,268749.7
2237,343254.12
2238,204914.44
2239,96836.91
2240,156671.53
2241,151476.42
2242,128041.25
2243,124404.23
2244,99921.91
2245,97646.516
2246,144719.34
2247,100052.375
2248,126815.55
2249,122838.47
2250,136334.02
2251,119027.81
2252,173613.12
2253,150695.77
2254,177394.19
2255,189622.0
2256,179439.75
2257,209085.58
2258,165370.12
2259,174801.9
2260,161891.5
2261,187030.23
2262,199265.22
2263,357063.94
2264,431536.0
2265,172460.25
2266,289971.97
2267,385129.94
2268,372634.7
2269,149629.62
2270,186659.06
2271,228588.56
2272,206293.66
2273,161268.66
2274,180232.08
2275,163807.6
2276,193935.3
2277,181347.81
2278,142730.34
2279,132698.38
2280,120214.08
2281,172030.62
2282,182986.25
2283,100888.69
2284,116843.12
2285,151593.34
2286,125271.79
2287,356486.75
2288,263485.56
2289,380459.56
2290,460049.38
2291,324762.28
2292,447415.75
2293,480524.3
2294,434870.5
2295,442730.8
2296,268431.62
2297,317103.56
2298,335551.7
2299,374379.97
2300,348177.97
2301,289907.56
2302,245110.2
2303,230831.66
2304,229712.97
2305,182453.52
2306,177412.97
2307,189443.31
2308,217272.72
2309,277317.94
2310,215948.6
2311,191421.44
2312,182678.88
2313,169526.88
2314,163971.62
2315,170102.97
2316,183912.44
2317,185445.12
2318,176162.23
2319,172789.88
2320,179007.98
2321,255969.1
2322,169082.16
2323,186939.62
2324,171124.38
2325,206699.69
2326,167046.94
2327,216947.53
2328,232472.92
2329,188974.38
2330,180051.1
2331,377063.38
2332,416538.38
2333,322375.34
2334,260310.03
2335,264704.7
2336,332008.16
2337,205786.9
2338,275022.78
2339,220753.19
2340,402339.56
2341,220106.47
2342,234752.02
2343,221537.27
2344,227702.6
2345,231766.72
2346,218423.77
2347,209614.06
2348,230443.45
2349,175207.62
2350,305088.0
2351,249967.48
2352,252197.0
2353,243853.28
2354,129848.22
2355,144667.34
2356,148859.81
2357,197264.12
2358,196095.4
2359,133018.28
2360,120043.39
2361,140477.86
2362,257673.84
2363,137818.81
2364,152209.08
2365,226288.53
2366,196251.97
2367,219822.44
2368,222288.61
2369,213051.84
2370,172291.0
2371,168323.48
2372,189032.28
2373,272690.16
2374,304822.0
2375,252693.22
2376,265350.44
2377,352894.78
2378,145695.9
2379,205038.62
2380,148142.97
2381,159136.0
2382,203566.3
2383,205604.88
2384,244042.22
2385,160750.33
2386,133899.19
2387,135791.28
2388,100893.52
2389,118946.39
2390,154674.0
2391,143629.02
2392,115113.02
2393,173536.66
2394,145969.06
2395,198270.16
2396,149501.81
2397,213278.4
2398,132213.66
2399,51863.742
2400,56897.984
2401,111301.12
2402,137135.47
2403,131121.19
2404,149562.94
2405,161252.1
2406,142025.47
2407,127491.7
2408,141408.61
2409,127100.31
2410,171914.39
2411,116706.375
2412,157546.78
2413,131033.086
2414,145795.56
2415,128587.29
2416,126002.75
2417,135292.55
2418,131100.16
2419,122313.04
2420,126445.03
2421,146374.4
2422,115805.6
2423,123876.516
2424,157797.72
2425,223103.44
2426,131491.6
2427,135163.53
2428,178697.72
2429,112909.34
2430,130388.86
2431,109396.07
2432,143571.69
2433,144495.44
2434,143964.42
2435,152668.75
2436,109601.76
2437,106628.99
2438,126898.92
2439,104888.36
2440,118553.06
2441,95917.875
2442,98371.984
2443,124738.65
2444,128427.19
2445,79227.44
2446,132988.4
2447,193810.28
2448,132815.69
2449,110411.695
2450,144737.78
2451,128957.22
2452,204088.75
2453,91095.06
2454,122452.95
2455,114705.25
2456,125348.3
2457,133478.19
2458,118042.41
2459,108637.81
2460,134639.48
2461,119412.05
2462,134101.48
2463,124193.75
2464,171075.08
2465,134789.58
2466,110102.86
2467,141860.56
2468,76672.28
2469,75945.72
2470,187039.97
2471,210289.69
2472,159184.12
2473,124331.09
2474,77205.52
2475,220515.06
2476,119885.12
2477,129749.19
2478,154677.88
2479,112666.36
2480,157370.22
2481,124309.3
2482,132238.28
2483,112559.78
2484,123674.81
2485,126907.94
2486,156936.53
2487,188235.62
2488,166453.75
2489,153544.98
2490,157166.12
2491,92014.31
2492,173811.78
2493,145021.06
2494,153335.25
2495,86292.44
2496,243873.28
2497,151429.34
2498,104542.69
2499,92980.234
2500,128310.82
2501,134618.84
2502,143211.66
2503,92914.75
2504,184059.75
2505,232301.31
2506,261191.9
2507,286322.94
2508,261408.94
2509,213326.5
2510,214651.38
2511,177833.53
2512,208746.56
2513,219123.67
2514,274460.62
2515,149456.38
2516,172323.06
2517,142842.47
2518,149628.16
2519,228747.36
2520,211316.33
2521,184800.4
2522,227756.4
2523,127455.15
2524,141571.03
2525,147791.61
2526,135104.94
2527,112574.63
2528,128668.555
2529,133819.84
2530,123677.16
2531,251315.1
2532,226322.0
2533,198151.31
2534,235184.73
2535,313632.5
2536,245306.0
2537,230006.14
2538,181731.9
2539,187203.89
2540,177814.53
2541,180379.84
2542,162381.34
2543,125432.086
2544,129647.94
2545,129660.11
2546,129722.53
2547,134929.25
2548,155409.7
2549,164166.53
2550,349662.7
2551,140865.42
2552,119921.78
2553,74292.08
2554,99352.95
2555,123820.91
2556,102491.11
2557,111854.05
2558,163390.34
2559,139024.8
2560,143330.5
2561,148651.94
2562,142122.16
2563,145830.61
2564,187182.06
2565,143919.53
2566,168796.61
2567,134394.56
2568,205471.03
2569,216568.31
2570,118390.8
2571,187824.1
2572,170259.17
2573,218448.31
2574,271917.28
2575,127180.625
2576,118472.61
2577,158562.94
2578,82671.15
2579,69947.67
2580,119726.74
2581,116115.38
2582,110823.16
2583,257023.75
2584,161715.6
2585,185461.08
2586,208209.69
2587,202064.84
2588,157478.2
2589,149377.12
2590,216071.31
2591,222893.28
2592,207284.16
2593,256918.94
2594,173503.0
2595,199209.31
2596,314330.2
2597,179754.0
2598,284499.44
2599,324054.53
2600,133120.14
2601,143930.62
2602,77923.44
2603,90539.836
2604,81648.95
2605,72892.31
2606,148442.84
2607,191556.4
2608,203379.75
2609,165131.47
2610,108968.266
2611,126537.42
2612,153894.77
2613,132186.53
2614,132195.47
2615,155215.89
2616,147893.64
2617,184173.75
2618,201172.25
2619,191791.69
2620,191672.06
2621,176584.12
2622,182064.64
2623,239688.28
2624,284409.8
2625,306506.7
2626,167070.75
2627,176645.0
2628,451108.75
2629,439275.5
2630,383753.88
2631,454919.38
2632,450238.2
2633,309422.94
2634,399603.97
2635,157715.66
2636,183518.28
2637,197104.31
2638,251871.88
2639,189539.38
2640,151884.02
2641,109481.14
2642,192410.45
2643,99960.92
2644,128709.375
2645,103070.7
2646,93989.0
2647,102613.42
2648,139498.17
2649,149519.1
2650,148586.31
2651,142919.31
2652,439246.47
2653,252975.06
2654,251389.06
2655,391341.72
2656,327201.2
2657,344829.38
2658,290442.1
2659,321142.38
2660,359919.56
2661,363707.34
2662,377505.5
2663,270756.12
2664,267224.75
2665,320178.06
2666,286216.75
2667,152115.69
2668,172482.95
2669,176223.31
2670,280878.0
2671,177986.64
2672,189209.47
2673,217562.69
2674,211297.53
2675,169559.1
2676,184939.31
2677,194504.8
2678,252914.75
2679,279833.53
2680,276949.25
2681,422965.03
2682,322019.8
2683,521784.12
2684,317039.1
2685,333306.25
2686,257928.36
2687,326203.38
2688,210700.42
2689,207880.4
2690,430628.38
2691,183781.72
2692,126777.81
2693,197545.28
2694,120737.3
2695,190040.56
2696,181372.88
2697,185522.25
2698,198382.47
2699,172579.89
2700,153060.69
2701,151129.19
2702,109746.49
2703,128263.266
2704,144065.78
2705,117894.805
2706,118196.31
2707,124503.03
2708,135400.36
2709,102436.9
2710,125171.2
2711,276843.16
2712,382726.53
2713,171261.83
2714,147903.56
2715,167890.56
2716,151872.05
2717,176797.47
2718,224257.97
2719,153549.58
2720,177408.12
2721,135293.9
2722,158858.7
2723,142389.06
2724,134253.31
2725,135391.6
2726,143944.75
2727,177014.83
2728,171374.97
2729,147759.72
2730,142576.12
2731,128991.5
2732,128538.43
2733,150728.34
2734,139994.64
2735,135480.55
2736,147336.56
2737,123405.1
2738,133228.9
2739,162663.06
2740,147518.6
2741,144611.03
2742,152882.45
2743,147318.97
2744,160122.06
2745,137108.44
2746,138491.47
2747,151798.03
2748,125363.92
2749,130070.8
2750,143572.69
2751,137475.23
2752,235623.39
2753,149252.08
2754,229812.45
2755,131979.22
2756,97913.945
2757,69691.16
2758,86867.33
2759,151750.42
2760,124869.27
2761,147666.81
2762,149680.31
2763,183684.03
2764,162080.73
2765,287099.38
2766,136318.34
2767,85266.42
2768,129255.39
2769,128991.47
2770,143325.6
2771,110972.81
2772,111235.875
2773,156954.0
2774,138654.94
2775,127238.75
2776,143080.66
2777,139840.78
2778,118690.44
2779,125796.73
2780,97043.14
2781,95332.625
2782,88576.47
2783,99277.4
2784,122179.81
2785,133219.05
2786,73335.27
2787,119591.06
2788,71856.266
2789,179968.4
2790,92833.84
2791,110017.734
2792,57672.754
2793,171272.69
2794,97136.92
2795,121358.5
2796,103533.49
2797,202914.31
2798,108782.8
2799,111475.91
2800,59697.92
2801,113463.13
2802,132123.28
2803,173096.92
2804,142038.62
2805,103242.59
2806,79699.52
2807,160694.83
2808,150568.56
2809,137393.4
2810,127284.016
2811,160452.9
2812,148662.47
2813,163853.47
2814,147412.19
2815,104105.16
2816,242780.5
2817,160517.28
2818,131205.38
2819,172408.67
2820,138669.69
2821,117767.03
2822,201806.0
2823,280857.44
2824,181237.19
2825,149896.62
2826,130955.36
2827,136370.38
2828,212480.34
2829,196581.78
2830,225767.69
2831,177078.11
2832,241760.44
2833,308795.7
2834,214051.53
2835,210347.47
2836,193222.78
2837,154919.81
2838,149530.31
2839,178357.14
2840,198120.03
2841,204521.34
2842,228091.44
2843,157413.98
2844,155255.25
2845,118489.54
2846,215332.06
2847,203767.16
2848,216554.36
2849,204370.16
2850,274847.53
2851,241789.53
2852,227470.12
2853,242600.62
2854,135737.39
2855,203759.81
2856,200970.75
2857,185952.83
2858,209646.34
2859,129521.55
2860,129577.76
2861,121286.09
2862,189176.8
2863,122160.86
2864,246465.56
2865,140138.97
2866,132498.28
2867,100713.99
2868,89226.75
2869,117486.91
2870,134231.33
2871,87852.36
2872,50210.51
2873,99933.67
2874,138812.98
2875,110418.72
2876,161205.19
2877,140496.47
2878,170475.1
2879,140146.27
2880,97253.91
2881,158442.34
2882,168367.4
2883,193948.95
2884,190376.75
2885,203774.92
2886,224452.34
2887,91517.22
2888,130911.92
2889,43628.945
2890,80667.08
2891,135359.08
2892,46785.43
2893,90643.11
2894,52643.895
2895,317147.84
2896,284858.53
2897,211875.83
2898,149827.16
2899,209576.84
2900,155391.11
2901,220275.28
2902,185318.16
2903,353611.47
2904,347577.78
2905,102957.55
2906,198187.0
2907,110863.32
2908,134796.98
2909,143644.19
2910,74012.01
2911,73749.67
2912,153422.44
2913,84711.67
2914,70181.06
2915,76790.28
2916,80819.14
2917,167020.12
2918,112612.28
2919,211840.19
